model_type,library,optimizer,threshold,dof,dof_name,with_lambda,ate,grade,n_terms
Hybrid,Full+λ,SR3_L0,0.016681,1,yddot,True,0.5300576136808958,F,58
Hybrid,Full+λ,SR3_L0,0.016681,2,thetaddot,True,0.6055108331061365,F,36
Hybrid,Full+λ,SR3_L0,0.027826,0,xddot,True,0.23998771004421973,D,46
Hybrid,Full+λ,SR3_L0,0.027826,1,yddot,True,0.5984701140751161,F,55
Hybrid,Full+λ,SR3_L0,0.027826,2,thetaddot,True,0.6116005829887039,F,28
Hybrid,Full+λ,SR3_L0,0.046416,0,xddot,True,0.38595551365513325,D,42
Hybrid,Full+λ,SR3_L0,0.046416,1,yddot,True,0.6328707536524085,F,52
Hybrid,Full+λ,SR3_L0,0.046416,2,thetaddot,True,0.7008765314503163,F,27
Hybrid,Full+λ,SR3_L0,0.077426,0,xddot,True,0.3005807344663876,D,36
Hybrid,Full+λ,SR3_L0,0.077426,1,yddot,True,0.7523090926171094,F,49
Hybrid,Full+λ,SR3_L0,0.077426,2,thetaddot,True,0.7348362642874194,F,22
Hybrid,Full+λ,SR3_L0,0.129155,0,xddot,True,0.32559226017205495,D,29
Hybrid,Full+λ,SR3_L0,0.129155,1,yddot,True,0.8712017942186073,F,45
Hybrid,Full+λ,SR3_L0,0.129155,2,thetaddot,True,0.9041548621350808,F,18
Hybrid,Full+λ,SR3_L0,0.215443,0,xddot,True,0.3429302167444621,D,28
Hybrid,Full+λ,SR3_L0,0.215443,1,yddot,True,1.2212929329309863,F,39
Hybrid,Full+λ,SR3_L0,0.215443,2,thetaddot,True,0.14677176331968605,C,18
Hybrid,Full+λ,SR3_L0,0.359381,0,xddot,True,0.24049539182459428,D,25
Hybrid,Full+λ,SR3_L0,0.359381,1,yddot,True,1.227661451094745,F,39
Hybrid,Full+λ,SR3_L0,0.359381,2,thetaddot,True,0.09225146453345749,C,17
Hybrid,Full+λ,SR3_L0,0.599484,0,xddot,True,0.5598394982542342,F,24
Hybrid,Full+λ,SR3_L0,0.599484,1,yddot,True,0.3530220316351208,D,36
Hybrid,Full+λ,SR3_L0,0.599484,2,thetaddot,True,0.07474094243089396,C,11
Hybrid,Full+λ,SR3_L0,1.0,0,xddot,True,0.6742693445952298,F,23
Hybrid,Full+λ,SR3_L0,1.0,1,yddot,True,0.9333081231279369,F,33
Hybrid,Full+λ,SR3_L0,1.0,2,thetaddot,True,0.23630487793587068,D,7
Hybrid,Full+λ,SR3_L0,3.162278,0,xddot,True,0.6384073012848831,F,16
Hybrid,Full+λ,SR3_L0,3.162278,1,yddot,True,2.4893170166921372,F,29
Hybrid,Full+λ,SR3_L0,3.162278,2,thetaddot,True,0.22604954117147266,D,7
Hybrid,Full+λ,SR3_L0,10.0,0,xddot,True,0.2865174981412143,D,11
Hybrid,Full+λ,SR3_L0,10.0,1,yddot,True,9.445204432509714,F,13
Hybrid,Full+λ,SR3_L0,10.0,2,thetaddot,True,0.021410357931226948,B,0
Hybrid,Full+λ,SR3_L0,31.622777,0,xddot,True,0.08288971487217496,C,4
Hybrid,Full+λ,SR3_L0,31.622777,1,yddot,True,8.570551990060642,F,13
Hybrid,Full+λ,SR3_L0,31.622777,2,thetaddot,True,0.021410357931226948,B,0
Hybrid,UC,STLSQ,0.0001,0,xddot,False,0.0008769986301801042,A,12
Hybrid,UC,STLSQ,0.0001,1,yddot,False,2.520727183581153,F,12
Hybrid,UC,STLSQ,0.0001,2,thetaddot,False,0.022942130931574465,B,12
Hybrid,UC,STLSQ,0.000251,0,xddot,False,0.0008769986301801042,A,12
Hybrid,UC,STLSQ,0.000251,1,yddot,False,2.520727183581153,F,12
Hybrid,UC,STLSQ,0.000251,2,thetaddot,False,0.022942130931574465,B,12
Hybrid,UC,STLSQ,0.000631,0,xddot,False,0.0008769986301801042,A,12
Hybrid,UC,STLSQ,0.000631,1,yddot,False,2.520727183581153,F,12
Hybrid,UC,STLSQ,0.000631,2,thetaddot,False,0.022942130931574465,B,12
Hybrid,UC,STLSQ,0.001585,0,xddot,False,0.0008769986301801042,A,12
Hybrid,UC,STLSQ,0.001585,1,yddot,False,2.520727183581153,F,12
Hybrid,UC,STLSQ,0.001585,2,thetaddot,False,0.022942130931574465,B,12
Hybrid,UC,STLSQ,0.003981,0,xddot,False,0.0008769986301801042,A,12
Hybrid,UC,STLSQ,0.003981,1,yddot,False,2.520727183581153,F,12
Hybrid,UC,STLSQ,0.003981,2,thetaddot,False,0.01983395810412681,B,11
Hybrid,UC,STLSQ,0.01,0,xddot,False,0.0028380610715203008,A,10
Hybrid,UC,STLSQ,0.01,1,yddot,False,2.520972060342102,F,11
Hybrid,UC,STLSQ,0.01,2,thetaddot,False,0.00048741240505558684,A,9
Hybrid,UC,STLSQ,0.016681,0,xddot,False,0.00039070111310204197,A,6
Hybrid,UC,STLSQ,0.016681,1,yddot,False,2.520972060342102,F,11
Hybrid,UC,STLSQ,0.016681,2,thetaddot,False,0.00048741240505558684,A,9
Hybrid,UC,STLSQ,0.027826,0,xddot,False,0.00039070111310204197,A,6
Hybrid,UC,STLSQ,0.027826,1,yddot,False,2.520972060342102,F,11
Hybrid,UC,STLSQ,0.027826,2,thetaddot,False,0.00048741240505558684,A,9
Hybrid,UC,STLSQ,0.046416,0,xddot,False,0.00039070111310204197,A,6
Hybrid,UC,STLSQ,0.046416,1,yddot,False,2.520972060342102,F,11
Hybrid,UC,STLSQ,0.046416,2,thetaddot,False,0.013627184756224946,B,7
Hybrid,UC,STLSQ,0.077426,0,xddot,False,0.0006993939911736769,A,5
Hybrid,UC,STLSQ,0.077426,1,yddot,False,2.5203950731931477,F,10
Hybrid,UC,STLSQ,0.077426,2,thetaddot,False,0.01692817896726376,B,6
Hybrid,UC,STLSQ,0.129155,0,xddot,False,0.00991592734585002,A,3
Hybrid,UC,STLSQ,0.129155,1,yddot,False,2.2836914548646763,F,6
Hybrid,UC,STLSQ,0.129155,2,thetaddot,False,0.01692817896726376,B,6
Hybrid,UC,STLSQ,0.215443,0,xddot,False,0.00991592734585002,A,3
Hybrid,UC,STLSQ,0.215443,1,yddot,False,2.298146945400367,F,5
Hybrid,UC,STLSQ,0.215443,2,thetaddot,False,0.039306422845169456,B,3
Hybrid,UC,STLSQ,0.359381,0,xddot,False,0.00991592734585002,A,3
Hybrid,UC,STLSQ,0.359381,1,yddot,False,2.1420254673659116,F,1
Hybrid,UC,STLSQ,0.359381,2,thetaddot,False,0.013325204313222488,B,2
Hybrid,UC,STLSQ,0.599484,0,xddot,False,0.011082681171749945,B,1
Hybrid,UC,STLSQ,0.599484,1,yddot,False,2.1420254673659116,F,1
Hybrid,UC,STLSQ,0.599484,2,thetaddot,False,0.013325204313222488,B,2
Hybrid,UC,STLSQ,1.0,0,xddot,False,0.020208838951497003,B,0
Hybrid,UC,STLSQ,1.0,1,yddot,False,1.685102995189718,F,0
Hybrid,UC,STLSQ,1.0,2,thetaddot,False,0.013325204313222488,B,2
Hybrid,UC,STLSQ,3.162278,0,xddot,False,0.020208838951497003,B,0
Hybrid,UC,STLSQ,3.162278,1,yddot,False,1.685102995189718,F,0
Hybrid,UC,STLSQ,3.162278,2,thetaddot,False,0.021410357931226948,B,0
Hybrid,UC,STLSQ,10.0,0,xddot,False,0.020208838951497003,B,0
Hybrid,UC,STLSQ,10.0,1,yddot,False,1.685102995189718,F,0
Hybrid,UC,STLSQ,10.0,2,thetaddot,False,0.021410357931226948,B,0
Hybrid,UC,STLSQ,31.622777,0,xddot,False,0.020208838951497003,B,0
Hybrid,UC,STLSQ,31.622777,1,yddot,False,1.685102995189718,F,0
Hybrid,UC,STLSQ,31.622777,2,thetaddot,False,0.021410357931226948,B,0
Hybrid,UC,SR3_L1,0.0001,0,xddot,False,0.0008627109163773806,A,12
Hybrid,UC,SR3_L1,0.0001,1,yddot,False,2.520567260158416,F,12
Hybrid,UC,SR3_L1,0.0001,2,thetaddot,False,0.02262814463996045,B,12
Hybrid,UC,SR3_L1,0.000251,0,xddot,False,0.0008411655873506048,A,12
Hybrid,UC,SR3_L1,0.000251,1,yddot,False,2.5203257758223994,F,12
Hybrid,UC,SR3_L1,0.000251,2,thetaddot,False,0.02215395878175942,B,12
Hybrid,UC,SR3_L1,0.000631,0,xddot,False,0.0007869442855202495,A,12
Hybrid,UC,SR3_L1,0.000631,1,yddot,False,2.5197180459612842,F,12
Hybrid,UC,SR3_L1,0.000631,2,thetaddot,False,0.02096063651630389,B,12
Hybrid,UC,SR3_L1,0.001585,0,xddot,False,0.00065081917477977,A,12
Hybrid,UC,SR3_L1,0.001585,1,yddot,False,2.5181923301299665,F,12
Hybrid,UC,SR3_L1,0.001585,2,thetaddot,False,0.01796472607403627,B,12
Hybrid,UC,SR3_L1,0.003981,0,xddot,False,0.0003089359959921508,A,12
Hybrid,UC,SR3_L1,0.003981,1,yddot,False,2.514360459087214,F,12
Hybrid,UC,SR3_L1,0.003981,2,thetaddot,False,0.011327144668423123,B,11
Hybrid,UC,SR3_L1,0.01,0,xddot,False,0.00029074720829348603,A,11
Hybrid,UC,SR3_L1,0.01,1,yddot,False,2.5045032741692843,F,11
Hybrid,UC,SR3_L1,0.01,2,thetaddot,False,0.0023054979163671728,A,9
Hybrid,UC,SR3_L1,0.016681,0,xddot,False,0.0007042940579332984,A,7
Hybrid,UC,SR3_L1,0.016681,1,yddot,False,2.49039505472298,F,11
Hybrid,UC,SR3_L1,0.016681,2,thetaddot,False,0.002772304263564005,A,9
Hybrid,UC,SR3_L1,0.027826,0,xddot,False,0.0018857316607493904,A,6
Hybrid,UC,SR3_L1,0.027826,1,yddot,False,2.4668607734107435,F,11
Hybrid,UC,SR3_L1,0.027826,2,thetaddot,False,0.003551059280252886,A,9
Hybrid,UC,SR3_L1,0.046416,0,xddot,False,0.00405751220734504,A,6
Hybrid,UC,SR3_L1,0.046416,1,yddot,False,2.427606006776411,F,11
Hybrid,UC,SR3_L1,0.046416,2,thetaddot,False,0.00203399364643906,A,7
Hybrid,UC,SR3_L1,0.077426,0,xddot,False,0.008227917389091944,A,5
Hybrid,UC,SR3_L1,0.077426,1,yddot,False,2.3650982058376906,F,10
Hybrid,UC,SR3_L1,0.077426,2,thetaddot,False,0.017767063121983933,B,6
Hybrid,UC,SR3_L1,0.129155,0,xddot,False,0.011320761003485448,B,4
Hybrid,UC,SR3_L1,0.129155,1,yddot,False,2.262626048191983,F,9
Hybrid,UC,SR3_L1,0.129155,2,thetaddot,False,0.04310858324893973,B,6
Hybrid,UC,SR3_L1,0.215443,0,xddot,False,0.012177794115783716,B,4
Hybrid,UC,SR3_L1,0.215443,1,yddot,False,2.1420625585790476,F,5
Hybrid,UC,SR3_L1,0.215443,2,thetaddot,False,0.08335931210382379,C,5
Hybrid,UC,SR3_L1,0.359381,0,xddot,False,0.016381411531318134,B,2
Hybrid,UC,SR3_L1,0.359381,1,yddot,False,2.007695940264093,F,5
Hybrid,UC,SR3_L1,0.359381,2,thetaddot,False,0.016276701717945506,B,2
Hybrid,UC,SR3_L1,0.599484,0,xddot,False,0.019962310413943953,B,1
Hybrid,UC,SR3_L1,0.599484,1,yddot,False,1.9052550731906546,F,2
Hybrid,UC,SR3_L1,0.599484,2,thetaddot,False,0.021587173046099098,B,2
Hybrid,UC,SR3_L1,1.0,0,xddot,False,0.020208838951497003,B,0
Hybrid,UC,SR3_L1,1.0,1,yddot,False,1.685102995189718,F,0
Hybrid,UC,SR3_L1,1.0,2,thetaddot,False,0.030445542791709017,B,2
Hybrid,UC,SR3_L1,3.162278,0,xddot,False,0.020208838951497003,B,0
Hybrid,UC,SR3_L1,3.162278,1,yddot,False,1.685102995189718,F,0
Hybrid,UC,SR3_L1,3.162278,2,thetaddot,False,0.021410357931226948,B,0
Hybrid,UC,SR3_L1,10.0,0,xddot,False,0.020208838951497003,B,0
Hybrid,UC,SR3_L1,10.0,1,yddot,False,1.685102995189718,F,0
Hybrid,UC,SR3_L1,10.0,2,thetaddot,False,0.021410357931226948,B,0
Hybrid,UC,SR3_L1,31.622777,0,xddot,False,0.020208838951497003,B,0
Hybrid,UC,SR3_L1,31.622777,1,yddot,False,1.685102995189718,F,0
Hybrid,UC,SR3_L1,31.622777,2,thetaddot,False,0.021410357931226948,B,0
Hybrid,UC,LASSO,0.0001,0,xddot,False,0.001145719714853229,A,12
Hybrid,UC,LASSO,0.0001,1,yddot,False,2.5194854283084593,F,12
Hybrid,UC,LASSO,0.0001,2,thetaddot,False,0.020220930366110956,B,11
Hybrid,UC,LASSO,0.000251,0,xddot,False,0.0018390087547101295,A,12
Hybrid,UC,LASSO,0.000251,1,yddot,False,2.518214878609721,F,11
Hybrid,UC,LASSO,0.000251,2,thetaddot,False,0.01786976826858432,B,10
Hybrid,UC,LASSO,0.000631,0,xddot,False,0.002946873726856727,A,10
Hybrid,UC,LASSO,0.000631,1,yddot,False,2.515034191235275,F,11
Hybrid,UC,LASSO,0.000631,2,thetaddot,False,0.013012236287817187,B,10
Hybrid,UC,LASSO,0.001585,0,xddot,False,0.0034985170164277325,A,8
Hybrid,UC,LASSO,0.001585,1,yddot,False,2.5071052268333123,F,11
Hybrid,UC,LASSO,0.001585,2,thetaddot,False,0.014223985040616576,B,8
Hybrid,UC,LASSO,0.003981,0,xddot,False,0.0010408551745209546,A,7
Hybrid,UC,LASSO,0.003981,1,yddot,False,2.494143185829697,F,10
Hybrid,UC,LASSO,0.003981,2,thetaddot,False,0.02236137999269806,B,10
Hybrid,UC,LASSO,0.01,0,xddot,False,0.0009633754410883089,A,5
Hybrid,UC,LASSO,0.01,1,yddot,False,2.461463518698887,F,10
Hybrid,UC,LASSO,0.01,2,thetaddot,False,0.01617844900978421,B,8
Hybrid,UC,LASSO,0.016681,0,xddot,False,0.0016827011581716704,A,5
Hybrid,UC,LASSO,0.016681,1,yddot,False,2.4238743833381,F,9
Hybrid,UC,LASSO,0.016681,2,thetaddot,False,0.005997699097602364,A,5
Hybrid,UC,LASSO,0.027826,0,xddot,False,0.002882586104735444,A,5
Hybrid,UC,LASSO,0.027826,1,yddot,False,2.3407198930504736,F,8
Hybrid,UC,LASSO,0.027826,2,thetaddot,False,0.008973544014316498,A,6
Hybrid,UC,LASSO,0.046416,0,xddot,False,0.004885378345482898,A,5
Hybrid,UC,LASSO,0.046416,1,yddot,False,2.347738728958726,F,4
Hybrid,UC,LASSO,0.046416,2,thetaddot,False,0.016466369208641248,B,5
Hybrid,UC,LASSO,0.077426,0,xddot,False,0.009553732036049896,A,4
Hybrid,UC,LASSO,0.077426,1,yddot,False,2.2905632003382794,F,4
Hybrid,UC,LASSO,0.077426,2,thetaddot,False,0.023496693703740065,B,4
Hybrid,UC,LASSO,0.129155,0,xddot,False,0.01101464480142799,B,3
Hybrid,UC,LASSO,0.129155,1,yddot,False,2.1834989523515422,F,3
Hybrid,UC,LASSO,0.129155,2,thetaddot,False,0.030084440835927134,B,3
Hybrid,UC,LASSO,0.215443,0,xddot,False,0.012828887584713799,B,3
Hybrid,UC,LASSO,0.215443,1,yddot,False,2.013243340883059,F,2
Hybrid,UC,LASSO,0.215443,2,thetaddot,False,0.04291862482649904,B,1
Hybrid,UC,LASSO,0.359381,0,xddot,False,0.015385547784815693,B,2
Hybrid,UC,LASSO,0.359381,1,yddot,False,1.9317218940367566,F,1
Hybrid,UC,LASSO,0.359381,2,thetaddot,False,0.028807093218634245,B,1
Hybrid,UC,LASSO,0.599484,0,xddot,False,0.01779309459658983,B,2
Hybrid,UC,LASSO,0.599484,1,yddot,False,1.7912533160416235,F,1
Hybrid,UC,LASSO,0.599484,2,thetaddot,False,0.005267645167089967,A,1
Hybrid,UC,LASSO,1.0,0,xddot,False,0.020208838951497003,B,0
Hybrid,UC,LASSO,1.0,1,yddot,False,1.685102995189718,F,0
Hybrid,UC,LASSO,1.0,2,thetaddot,False,0.021410357931226948,B,0
Hybrid,UC,LASSO,3.162278,0,xddot,False,0.020208838951497003,B,0
Hybrid,UC,LASSO,3.162278,1,yddot,False,1.685102995189718,F,0
Hybrid,UC,LASSO,3.162278,2,thetaddot,False,0.021410357931226948,B,0
Hybrid,UC,LASSO,10.0,0,xddot,False,0.020208838951497003,B,0
Hybrid,UC,LASSO,10.0,1,yddot,False,1.685102995189718,F,0
Hybrid,UC,LASSO,10.0,2,thetaddot,False,0.021410357931226948,B,0
Hybrid,UC,LASSO,31.622777,0,xddot,False,0.020208838951497003,B,0
Hybrid,UC,LASSO,31.622777,1,yddot,False,1.685102995189718,F,0
Hybrid,UC,LASSO,31.622777,2,thetaddot,False,0.021410357931226948,B,0
Hybrid,UC,Ridge,0.0001,0,xddot,False,0.0008770873367012663,A,12
Hybrid,UC,Ridge,0.0001,1,yddot,False,2.520727019954362,F,12
Hybrid,UC,Ridge,0.0001,2,thetaddot,False,0.022941389017322535,B,12
Hybrid,UC,Ridge,0.000251,0,xddot,False,0.0008772212645512634,A,12
Hybrid,UC,Ridge,0.000251,1,yddot,False,2.5207267728825125,F,12
Hybrid,UC,Ridge,0.000251,2,thetaddot,False,0.02294026895371365,B,12
Hybrid,UC,Ridge,0.000631,0,xddot,False,0.0008775582004207074,A,12
Hybrid,UC,Ridge,0.000631,1,yddot,False,2.520726151136916,F,12
Hybrid,UC,Ridge,0.000631,2,thetaddot,False,0.022937451458016532,B,12
Hybrid,UC,Ridge,0.001585,0,xddot,False,0.000878403449715309,A,12
Hybrid,UC,Ridge,0.001585,1,yddot,False,2.5207245903833955,F,12
Hybrid,UC,Ridge,0.001585,2,thetaddot,False,0.022930385667381196,B,12
Hybrid,UC,Ridge,0.003981,0,xddot,False,0.0008805223101800587,A,12
Hybrid,UC,Ridge,0.003981,1,yddot,False,2.5207206714805794,F,12
Hybrid,UC,Ridge,0.003981,2,thetaddot,False,0.022912687554182694,B,12
Hybrid,UC,Ridge,0.01,0,xddot,False,0.0008858199556301372,A,12
Hybrid,UC,Ridge,0.01,1,yddot,False,2.5207108329331622,F,12
Hybrid,UC,Ridge,0.01,2,thetaddot,False,0.0228685277147017,B,12
Hybrid,UC,Ridge,0.016681,0,xddot,False,0.000891658517930534,A,12
Hybrid,UC,Ridge,0.016681,1,yddot,False,2.5206999225186313,F,12
Hybrid,UC,Ridge,0.016681,2,thetaddot,False,0.02282000707559094,B,12
Hybrid,UC,Ridge,0.027826,0,xddot,False,0.0009013018639953102,A,12
Hybrid,UC,Ridge,0.027826,1,yddot,False,2.520681745876594,F,12
Hybrid,UC,Ridge,0.027826,2,thetaddot,False,0.022740207154220225,B,12
Hybrid,UC,Ridge,0.046416,0,xddot,False,0.0009171249182981554,A,12
Hybrid,UC,Ridge,0.046416,1,yddot,False,2.5206514920222745,F,12
Hybrid,UC,Ridge,0.046416,2,thetaddot,False,0.022610185713631544,B,12
Hybrid,UC,Ridge,0.077426,0,xddot,False,0.000942815995027974,A,12
Hybrid,UC,Ridge,0.077426,1,yddot,False,2.5206012020845603,F,12
Hybrid,UC,Ridge,0.077426,2,thetaddot,False,0.022401498309832058,B,12
Hybrid,UC,Ridge,0.129155,0,xddot,False,0.0009838284151638553,A,12
Hybrid,UC,Ridge,0.129155,1,yddot,False,2.520517783505063,F,12
Hybrid,UC,Ridge,0.129155,2,thetaddot,False,0.02207455771301119,B,12
Hybrid,UC,Ridge,0.215443,0,xddot,False,0.0010475822315231837,A,12
Hybrid,UC,Ridge,0.215443,1,yddot,False,2.5203798657038483,F,12
Hybrid,UC,Ridge,0.215443,2,thetaddot,False,0.021581462071848058,B,12
Hybrid,UC,Ridge,0.359381,0,xddot,False,0.001142815851907133,A,12
Hybrid,UC,Ridge,0.359381,1,yddot,False,2.520152890608418,F,12
Hybrid,UC,Ridge,0.359381,2,thetaddot,False,0.020879357269601148,B,12
Hybrid,UC,Ridge,0.599484,0,xddot,False,0.0012773031818068634,A,12
Hybrid,UC,Ridge,0.599484,1,yddot,False,2.5197815797002945,F,12
Hybrid,UC,Ridge,0.599484,2,thetaddot,False,0.019959595932438554,B,12
Hybrid,UC,Ridge,1.0,0,xddot,False,0.0014541434969553477,A,12
Hybrid,UC,Ridge,1.0,1,yddot,False,2.51917814721995,F,12
Hybrid,UC,Ridge,1.0,2,thetaddot,False,0.018885262948562985,B,12
Hybrid,UC,Ridge,3.162278,0,xddot,False,0.0019848189711154903,A,12
Hybrid,UC,Ridge,3.162278,1,yddot,False,2.516109571794392,F,12
Hybrid,UC,Ridge,3.162278,2,thetaddot,False,0.016805172092177512,B,12
Hybrid,UC,Ridge,10.0,0,xddot,False,0.002771306053256428,A,12
Hybrid,UC,Ridge,10.0,1,yddot,False,2.5072363537297924,F,12
Hybrid,UC,Ridge,10.0,2,thetaddot,False,0.017709247420042276,B,12
Hybrid,UC,Ridge,31.622777,0,xddot,False,0.004593848415665768,A,12
Hybrid,UC,Ridge,31.622777,1,yddot,False,2.4831115545012827,F,12
Hybrid,UC,Ridge,31.622777,2,thetaddot,False,0.027346719720667934,B,12
Hybrid,UC,ElasticNet,0.0001,0,xddot,False,0.0010074614426175813,A,12
Hybrid,UC,ElasticNet,0.0001,1,yddot,False,2.51993978230196,F,12
Hybrid,UC,ElasticNet,0.0001,2,thetaddot,False,0.021258114665753995,B,11
Hybrid,UC,ElasticNet,0.000251,0,xddot,False,0.0014456370329913408,A,12
Hybrid,UC,ElasticNet,0.000251,1,yddot,False,2.5189119880333783,F,11
Hybrid,UC,ElasticNet,0.000251,2,thetaddot,False,0.019282472120903105,B,11
Hybrid,UC,ElasticNet,0.000631,0,xddot,False,0.0023724358286326794,A,12
Hybrid,UC,ElasticNet,0.000631,1,yddot,False,2.516787932254479,F,11
Hybrid,UC,ElasticNet,0.000631,2,thetaddot,False,0.01653724681773755,B,11
Hybrid,UC,ElasticNet,0.001585,0,xddot,False,0.0033033008039426537,A,9
Hybrid,UC,ElasticNet,0.001585,1,yddot,False,2.5114908176167963,F,11
Hybrid,UC,ElasticNet,0.001585,2,thetaddot,False,0.010979459721468235,B,10
Hybrid,UC,ElasticNet,0.003981,0,xddot,False,0.003746688688576309,A,7
Hybrid,UC,ElasticNet,0.003981,1,yddot,False,2.5014976446788637,F,10
Hybrid,UC,ElasticNet,0.003981,2,thetaddot,False,0.016531479902653547,B,9
Hybrid,UC,ElasticNet,0.01,0,xddot,False,0.0009697326125854986,A,7
Hybrid,UC,ElasticNet,0.01,1,yddot,False,2.4810045078934557,F,10
Hybrid,UC,ElasticNet,0.01,2,thetaddot,False,0.021295912442271817,B,9
Hybrid,UC,ElasticNet,0.016681,0,xddot,False,0.0005932401402580974,A,5
Hybrid,UC,ElasticNet,0.016681,1,yddot,False,2.4595022795158146,F,10
Hybrid,UC,ElasticNet,0.016681,2,thetaddot,False,0.008376422699618974,A,8
Hybrid,UC,ElasticNet,0.027826,0,xddot,False,0.0010823459561375422,A,5
Hybrid,UC,ElasticNet,0.027826,1,yddot,False,2.425943046743338,F,10
Hybrid,UC,ElasticNet,0.027826,2,thetaddot,False,0.004471208344962424,A,7
Hybrid,UC,ElasticNet,0.046416,0,xddot,False,0.0019251605025873279,A,5
Hybrid,UC,ElasticNet,0.046416,1,yddot,False,2.35813607583657,F,8
Hybrid,UC,ElasticNet,0.046416,2,thetaddot,False,0.014465239967526801,B,8
Hybrid,UC,ElasticNet,0.077426,0,xddot,False,0.0033865530474161626,A,5
Hybrid,UC,ElasticNet,0.077426,1,yddot,False,2.322223821917104,F,5
Hybrid,UC,ElasticNet,0.077426,2,thetaddot,False,0.007562260882322645,A,4
Hybrid,UC,ElasticNet,0.129155,0,xddot,False,0.0072861309732417875,A,4
Hybrid,UC,ElasticNet,0.129155,1,yddot,False,2.2717699322532248,F,4
Hybrid,UC,ElasticNet,0.129155,2,thetaddot,False,0.022853484905743852,B,4
Hybrid,UC,ElasticNet,0.215443,0,xddot,False,0.009386515800976433,A,3
Hybrid,UC,ElasticNet,0.215443,1,yddot,False,2.173105094760447,F,3
Hybrid,UC,ElasticNet,0.215443,2,thetaddot,False,0.02888667091467503,B,3
Hybrid,UC,ElasticNet,0.359381,0,xddot,False,0.010506116282039478,B,3
Hybrid,UC,ElasticNet,0.359381,1,yddot,False,2.010469005229641,F,3
Hybrid,UC,ElasticNet,0.359381,2,thetaddot,False,0.03484260388049076,B,2
Hybrid,UC,ElasticNet,0.599484,0,xddot,False,0.012627041174906983,B,3
Hybrid,UC,ElasticNet,0.599484,1,yddot,False,1.9016837266372564,F,1
Hybrid,UC,ElasticNet,0.599484,2,thetaddot,False,0.021724661630770234,B,1
Hybrid,UC,ElasticNet,1.0,0,xddot,False,0.016283795380073574,B,3
Hybrid,UC,ElasticNet,1.0,1,yddot,False,1.79466252221615,F,1
Hybrid,UC,ElasticNet,1.0,2,thetaddot,False,0.002877182632268022,A,1
Hybrid,UC,ElasticNet,3.162278,0,xddot,False,0.020208838951497003,B,0
Hybrid,UC,ElasticNet,3.162278,1,yddot,False,1.685102995189718,F,0
Hybrid,UC,ElasticNet,3.162278,2,thetaddot,False,0.021410357931226948,B,0
Hybrid,UC,ElasticNet,10.0,0,xddot,False,0.020208838951497003,B,0
Hybrid,UC,ElasticNet,10.0,1,yddot,False,1.685102995189718,F,0
Hybrid,UC,ElasticNet,10.0,2,thetaddot,False,0.021410357931226948,B,0
Hybrid,UC,ElasticNet,31.622777,0,xddot,False,0.020208838951497003,B,0
Hybrid,UC,ElasticNet,31.622777,1,yddot,False,1.685102995189718,F,0
Hybrid,UC,ElasticNet,31.622777,2,thetaddot,False,0.021410357931226948,B,0
Hybrid,UC,SR3_L0,0.0001,0,xddot,False,0.00040764549836982955,A,9
Hybrid,UC,SR3_L0,0.0001,1,yddot,False,2.5256202961306666,F,11
Hybrid,UC,SR3_L0,0.0001,2,thetaddot,False,0.001606824640409722,A,9
Hybrid,UC,SR3_L0,0.000251,0,xddot,False,0.0013650452268826846,A,6
Hybrid,UC,SR3_L0,0.000251,1,yddot,False,2.5256202961306666,F,11
Hybrid,UC,SR3_L0,0.000251,2,thetaddot,False,0.001606824640409722,A,9
Hybrid,UC,SR3_L0,0.000631,0,xddot,False,0.0013650452268826846,A,6
Hybrid,UC,SR3_L0,0.000631,1,yddot,False,2.5256202961306666,F,11
Hybrid,UC,SR3_L0,0.000631,2,thetaddot,False,0.001606824640409722,A,9
Hybrid,UC,SR3_L0,0.001585,0,xddot,False,0.002822597653985383,A,5
Hybrid,UC,SR3_L0,0.001585,1,yddot,False,2.5256202961306666,F,11
Hybrid,UC,SR3_L0,0.001585,2,thetaddot,False,0.02618370340347098,B,7
Hybrid,UC,SR3_L0,0.003981,0,xddot,False,0.002822597653985383,A,5
Hybrid,UC,SR3_L0,0.003981,1,yddot,False,2.517690069986698,F,9
Hybrid,UC,SR3_L0,0.003981,2,thetaddot,False,0.02016304857244811,B,6
Hybrid,UC,SR3_L0,0.01,0,xddot,False,0.010037966960366405,B,4
Hybrid,UC,SR3_L0,0.01,1,yddot,False,2.496073867039394,F,8
Hybrid,UC,SR3_L0,0.01,2,thetaddot,False,0.02016304857244811,B,6
Hybrid,UC,SR3_L0,0.016681,0,xddot,False,0.010037966960366405,B,4
Hybrid,UC,SR3_L0,0.016681,1,yddot,False,2.496073867039394,F,8
Hybrid,UC,SR3_L0,0.016681,2,thetaddot,False,0.02016304857244811,B,6
Hybrid,UC,SR3_L0,0.027826,0,xddot,False,0.010037966960366405,B,4
Hybrid,UC,SR3_L0,0.027826,1,yddot,False,2.343215327512565,F,5
Hybrid,UC,SR3_L0,0.027826,2,thetaddot,False,0.17986981229199275,D,5
Hybrid,UC,SR3_L0,0.046416,0,xddot,False,0.010959866684450635,B,3
Hybrid,UC,SR3_L0,0.046416,1,yddot,False,2.343215327512565,F,5
Hybrid,UC,SR3_L0,0.046416,2,thetaddot,False,0.17986981229199275,D,5
